emp_no,first_name,last_name,dept_no
16897,Charlene,Ebeling,d006
16910,Kazunori,Botman,d005
16910,Kazunori,Botman,d008
16919,Tesuya,Yurov,d004
16921,Evgueni,Yeung,d007
16954,Akhilish,Apsitis,d001
16955,Sangeeta,Marrakchi,d008
16969,Sanjit,Braccini,d005
16986,Hirochika,Gecseg,d004
16988,Xiong,Peron,d002
16993,Hongzue,Dahlbom,d007
16999,Bezalel,Sadowsky,d004
16999,Bezalel,Sadowsky,d008
17012,Valdiodio,Petereit,d005
17018,Berhard,Tasistro,d005
17024,Ewing,Siepmann,d004
17041,Nishit,Montemayor,d009
17046,Fay,Kornyak,d005
17048,Christoph,Murthy,d006
17055,Marin,Wixon,d005
17063,Anoosh,Thiran,d007
17066,Heping,Ruther,d005
17068,Bodh,Gopalakrishnan,d005
17068,Bodh,Gopalakrishnan,d008
17072,Richara,Bala,d009
17076,Gudjon,Hitomi,d004
17076,Gudjon,Hitomi,d006
17078,Gill,Hinsberger,d009
17081,Weiru,Murtafg,d006
17089,Rafail,Erman,d007
17098,Xuedong,Gelosh,d005
17101,Sandeepan,Compeau,d005
17102,Radhika,Garnick,d007
17103,Takahiro,Feldmann,d005
17103,Takahiro,Feldmann,d008
17120,Yifei,Polupanov,d003
17125,Akhilish,Zweizig,d006
17126,Matk,Schapire,d009
17143,Ziyad,Munke,d004
17146,Aemilian,Barbanera,d007
17158,Danai,Vecchio,d004
17158,Danai,Vecchio,d009
17159,Quingbo,Mitchem,d005
17160,Shay,Montemayor,d004
17163,Yurii,Papsdorf,d005
17199,Vasilis,Guardalben,d008
17215,Junichi,Langford,d004
17220,Lorien,Panwar,d004
17222,Leen,Muchinsky,d005
17235,Ronnie,Rissanen,d005
17236,Matk,Merro,d004
17245,Neven,Milicia,d007
17260,Abdulah,Famili,d005
17277,Arnd,Hopewell,d005
17280,Xuejia,Merle,d004
17285,Mario,Weiland,d002
17294,Shrikanth,Pietrzykowski,d006
17326,Arumugam,Ramsay,d005
17327,Yongmin,Gihr,d001
17329,Shaunak,Tyugu,d005
17329,Shaunak,Tyugu,d008
17336,Shigenori,Chaudhuri,d004
17339,Fan,Mullainathan,d004
17339,Fan,Mullainathan,d005
17340,Yurii,Brookman,d002
17352,Muneo,Katiyar,d007
17355,Mingzeng,Weisert,d005
17384,Youngkon,Nooteboom,d008
17387,Shir,Serra,d001
17396,Valeri,Henders,d004
17397,Kenroku,Hardjono,d006
17412,Leni,Vilarrasa,d009
17436,Chirstian,Munawer,d007
17448,Makato,Belinskaya,d004
17448,Makato,Belinskaya,d005
17468,Abdelghani,Irland,d007
17470,Genevieve,Lichtner,d004
17472,Murthy,Verhoeff,d001
17487,Gully,Staudhammer,d005
17489,Karlis,Vigier,d003
17500,Jinya,Bratsberg,d004
17505,Gunilla,Moffat,d004
17512,Frederique,Hofmeyr,d004
17512,Frederique,Hofmeyr,d005
17520,Shahab,Keohane,d005
17539,Cathie,Uhrik,d005
17544,Kien,Marletta,d004
17552,Pradeep,Neiman,d002
17556,Makato,Tsukuda,d002
17559,Annemarie,Papastamatiou,d005
17559,Annemarie,Papastamatiou,d008
17573,Berthier,Deverell,d007
17576,Behnaam,Krybus,d006
17582,Kauko,Spieker,d005
17584,Emdad,Coorg,d003
17586,Lein,Halevi,d009
17629,Mostafa,Winter,d007
17647,Vasilis,Swab,d007
17657,Thanasis,Zucker,d004
17674,Adib,Braccini,d005
17677,Mingdong,Ramalingam,d005
17683,Bernt,Henders,d001
17683,Bernt,Henders,d007
17688,Faiza,Cincotta,d004
17696,Feiyu,Kusalik,d004
17699,Radhia,Heping,d005
17704,Vatsa,Broomell,d008
17705,Toshimo,Mellouli,d004
17711,Owen,Katiyar,d005
17716,Josyula,Vitiello,d006
17728,Tsuneo,Lienhardt,d008
17742,Tru,Cappelletti,d008
17745,Hatem,Schreiter,d005
17778,Chirstian,Matzov,d009
17791,Matt,Stifter,d007
17798,Guangming,Suessmith,d001
17807,Jianhua,Glowinski,d004
17815,Shuji,Wissmann,d005
17816,Toshimo,Kenevan,d004
17834,Zhilian,Fiutem,d005
17840,Tonny,Sherertz,d005
17841,Hilary,Ramaiah,d004
17849,Mandell,Varker,d003
17869,Xiaocheng,Prochazka,d004
17869,Xiaocheng,Prochazka,d005
17871,Ebbe,Hedayat,d006
17874,Rutger,Minakawa,d007
17891,Isaac,Luiz,d005
17900,Sakthirel,Belinskaya,d005
17907,Kotesh,Bernini,d002
17916,Sukumar,Morrin,d005
17925,Adamantios,Baezner,d006
17973,Sanjit,Beidas,d005
17973,Sanjit,Beidas,d006
17986,Oguz,Angelopoulos,d007
17995,Oldrich,Vickson,d009
18006,Vidya,Hanabata,d007
18006,Vidya,Hanabata,d009
18013,Jiong,Shanbhogue,d005
18016,Somnath,Kaminger,d007
18018,Sasan,Schrooten,d007
18020,Adhemar,Pelz,d008
18030,Jasminko,Brookner,d004
18065,Chriss,Wroclawski,d007
18075,Lein,Goodrum,d006
18080,Satyanarayana,Rosar,d004
18080,Satyanarayana,Rosar,d005
18099,Kazuhiko,Fendler,d005
18108,Sanjai,Genin,d007
18123,Kristinn,Hitomi,d009
18130,Claudi,Cairo,d008
18134,Ult,Pesch,d005
18138,Moni,Baezner,d005
18138,Moni,Baezner,d008
18155,Dayanand,Danlos,d004
18181,Gregory,Beerel,d009
18208,Demin,Irland,d003
18210,Mabo,Radhakrishnan,d005
18212,Constantino,Journel,d009
18223,Gully,Mitchem,d004
18223,Gully,Mitchem,d008
18237,Limsoon,Tramer,d004
18242,Shichao,Demian,d004
18251,Alair,Panangaden,d008
18261,Shridhar,Baak,d005
18274,Yefim,Karnin,d007
18297,Guther,Nastansky,d007
18310,Ioana,Dalton,d005
18316,Hongzue,Msuda,d005
18322,Tonia,Lueh,d004
18323,Oddvar,Tiemann,d005
18323,Oddvar,Tiemann,d006
18333,Munehiro,Plesums,d004
18375,Gian,Debuse,d003
18376,Wayne,Stranks,d004
18382,Remko,Mattern,d005
18393,Wuxu,Aseltine,d004
18401,Vidya,Itzfeldt,d007
18402,Bernice,Ritzmann,d009
18427,Kiyomitsu,Qiwen,d002
18438,Chiradeep,Iacovou,d006
18443,Florina,Swick,d007
18448,Rosine,Bazelow,d005
18450,Takahito,Hoppenstand,d002
18454,Eric,Anido,d007
18459,Shuzo,Kavanagh,d009
18468,Kirk,Cunliffe,d005
18478,Mitsuyuki,Stranks,d004
18503,Mechthild,Marletta,d004
18511,Pascal,Marzano,d005
18532,Joydip,Onuegbe,d002
18542,Tiina,Anido,d005
18547,Gladys,Sankaranarayanan,d004
18571,Xinglin,Flowers,d005
18573,Zongyan,Baca,d002
18580,Mabo,Bamford,d004
18581,Mitsuyuki,Ranai,d007
18581,Mitsuyuki,Ranai,d009
18663,Rafols,Sridhar,d004
18664,Itzchak,Akaboshi,d007
18666,Hitofumi,Baja,d005
18666,Hitofumi,Baja,d008
18671,Shan,Nastansky,d005
18673,Ohad,Orlowski,d005
18679,Roded,Lambe,d007
18701,Mori,Ratnakar,d007
18706,Debaprosad,Schicker,d007
18725,Cullen,Marchegay,d007
18728,Tzvetan,Luft,d005
18770,Fei,Yurek,d006
18771,Domenick,Haraldson,d007
18775,Shay,Akazan,d005
18784,Pohua,Hempstead,d002
18786,Guozhong,Veevers,d004
18786,Guozhong,Veevers,d005
18789,Reinhold,Domenig,d007
18790,Florina,Rahier,d005
18799,Kshitij,Lunn,d008
18806,Akhilish,Petereit,d002
18809,Laurentiu,Munoz,d007
18811,Cheong,Oxenboll,d008
18817,Kristin,Xiaoshan,d003
18833,Roded,Majewski,d005
18835,Uwe,Lieblein,d005
18866,Fumiyo,Hettesheimer,d004
18866,Fumiyo,Hettesheimer,d006
18888,Sajjan,Stassinopoulos,d005
18890,Pasqua,Litecky,d003
18919,Remco,Stille,d004
18921,Maren,Radwan,d005
18927,Muneo,Msuda,d005
18933,Barun,Panienski,d005
18943,Anneli,Rando,d001
18946,Gio,Warwick,d004
18955,Ziya,Flexer,d004
18979,Girolamo,Fujisawa,d004
18979,Girolamo,Fujisawa,d006
18980,Weiye,Kawashimo,d005
18986,Pintsang,Babu,d002
18989,Goh,Quittner,d003
18994,Leszek,Mitsuhashi,d007
19006,Martina,Hempstead,d005
19012,Gal,Panangaden,d007
19014,Jiafu,Danecki,d007
19027,Ferdinand,Nanard,d004
19029,Khosrow,Jiang,d005
19031,Rosella,Pollock,d007
19035,Fuqing,Bellone,d004
19035,Fuqing,Bellone,d009
19036,Sampalli,Vesna,d002
19037,Lucien,Bernardeschi,d006
19042,Rosita,Levergood,d004
19048,Nikolaus,Radhakrishnan,d007
19049,Breannda,Picht,d003
19051,Marek,Cappello,d005
19076,Hein,Ferretti,d003
19089,Badri,Ellozy,d005
19109,Jenwei,Denis,d007
19114,Jayson,Pietracaprina,d002
19120,Giri,Qiwen,d005
19129,Bowen,Jiafu,d004
19129,Bowen,Jiafu,d006
19134,Seongbin,Bakhtari,d007
19147,Chaitali,Bennis,d007
19151,Jeanne,Peral,d008
19154,Inderjeet,Denna,d001
19160,Tetsurou,Jervis,d007
19160,Tetsurou,Jervis,d009
19162,Chinho,Fadgyas,d004
19192,Yinlin,Schusler,d005
19201,Arto,Sommen,d007
19205,Moto,Sinitsyn,d007
19206,Wanqing,Pellegrinelli,d004
19209,Berhard,Encarnacion,d003
19244,Guenter,Vitiello,d003
19249,Saniya,Iivonen,d004
19249,Saniya,Iivonen,d006
19256,Rosita,Riexinger,d009
19259,Anoosh,Pelc,d005
19268,Adit,Papastamatiou,d004
19294,IEEE,Schoegge,d005
19310,Bouchung,Guerreiro,d005
19310,Bouchung,Guerreiro,d008
19318,Xianlong,Halevi,d007
19318,Xianlong,Halevi,d009
19328,Yannik,Smeets,d004
19328,Yannik,Smeets,d006
19329,Alair,Marletta,d004
19332,Changho,Khamsi,d006
19333,Sanjeeva,Schrooten,d005
19335,Susanta,Khalid,d008
19353,Mayumi,Schaar,d005
19356,Masato,Prenel,d001
19356,Masato,Prenel,d009
19381,Xiahua,Holburn,d007
19393,Boaz,Back,d008
19394,Charmane,Bahl,d002
19394,Charmane,Bahl,d003
19397,Arnd,Diderrich,d009
19406,Sakthirel,Lindenbaum,d004
19419,Palash,Bernardeschi,d007
19422,Florian,Budinsky,d004
19422,Florian,Budinsky,d006
19425,Xuejia,Pettey,d005
19453,Baoqiu,Buescher,d009
19454,Taisook,Hutter,d003
19467,Mitchel,Ecklund,d009
19487,Huiqun,Cannane,d005
19488,Maris,Perly,d005
19493,Caolyn,Tramer,d004
19501,Kokou,Baranowski,d002
19503,Jaana,Papsdorf,d004
19511,Jamaludin,Fujisaki,d001
19515,Keiichiro,Gurbaxani,d005
19518,Genta,Vieri,d002
19518,Genta,Vieri,d003
19543,Chaitali,Perl,d005
19546,Kwan,Penz,d004
19565,Zito,Riesenhuber,d004
19580,Stein,Tagansky,d007
19583,Edwin,Veccia,d004
19583,Edwin,Veccia,d008
19586,Hirochika,Minakawa,d005
19602,Sandeepan,Olivero,d004
19612,Chenxi,Erdmenger,d001
19612,Chenxi,Erdmenger,d009
19616,Niranjan,Uchoa,d005
19617,Mircea,Landherr,d004
19621,Radhakrishnan,Albarhamtoshy,d005
19624,Younwoo,Wolniewicz,d007
19629,Stepehn,Matzke,d007
19633,Tayeb,Nourani,d005
19634,Phuoc,Etalle,d007
19637,Dipayan,Papastamatiou,d005
19639,Sibyl,Terlouw,d003
19640,Tonny,Francisci,d004
19640,Tonny,Francisci,d006
19644,Jackson,Isaac,d004
19653,Gay,Crooks,d005
19661,Sangeeta,Speckmann,d008
19663,Sverrir,Navazio,d007
19665,Khalid,Zielinski,d005
19667,Munenori,Matzel,d001
19669,Shem,Honiden,d007
19674,Mart,Varley,d009
19675,Isamu,Herath,d007
19678,Xiping,Plotkin,d005
19708,Ortrud,Biros,d007
19709,Xiaopeng,Asmuth,d004
19712,Kristine,Litzler,d009
19720,Kwangyoen,Maksimenko,d005
19723,Xuejun,Magalhaes,d007
19724,Visit,Hasham,d007
19728,Candido,Ramsey,d007
19737,Harngdar,Cools,d004
19737,Harngdar,Cools,d006
19738,Giri,Sury,d001
19744,Aleksander,Skafidas,d005
19758,Rildo,Birdsall,d005
19766,Saeed,Munke,d009
19771,Aral,Katalagarianos,d002
19777,Halsur,Ferretti,d007
19791,Kankanahalli,Azulay,d004
19804,Tamiya,Benzmuller,d002
19814,Subhrajyoti,Rosaz,d008
19826,Fox,Christ,d007
19828,Dannz,Maliniak,d006
19839,Tadahiro,Hempstead,d005
19841,Adil,Straney,d007
19843,Mohamadou,Peir,d001
19849,Weicheng,Serre,d007
19874,Xuejia,Kuzuoka,d007
19882,Thanasis,Demri,d003
19901,Tsvetan,Stasinski,d003
19904,Mototsugu,Rosenbaum,d004
19933,Taizo,Bharadwaj,d003
19940,Reinhard,Einsfeld,d007
19943,Shimshon,Schoegge,d004
19946,Owen,Levasseur,d002
19950,Jaroslava,Kusakari,d005
19955,IEEE,Conry,d007
19955,IEEE,Conry,d009
19975,Mabry,Geffroy,d004
19975,Mabry,Geffroy,d005
19982,Khatoun,Baba,d006
19984,Zhonghui,Taubenfeld,d004
19984,Zhonghui,Taubenfeld,d009
19996,Berni,Chinen,d004
20006,Geoff,Birnbaum,d005
20013,Jaewoo,Lanphier,d005
20022,Felicidad,Bellone,d005
20024,Martine,Kambil,d004
20037,Tse,VanScheik,d005
20039,Udo,Harbusch,d002
20042,Margareta,Munck,d007
20043,Chikara,Adachi,d005
20055,Hairong,Swiss,d003
20059,Pranay,Panwar,d005
20060,Chrisa,Attimonelli,d005
20063,Guttorm,Carrere,d004
20063,Guttorm,Carrere,d008
20065,Mana,Onuegbe,d002
20068,Masali,Rouquie,d004
20069,Guenter,Huhdanpaa,d003
20075,Mikhail,Oberman,d005
20091,Janalee,Bach,d003
20117,Yoshimitsu,Hanabata,d004
20117,Yoshimitsu,Hanabata,d009
20119,Josyula,Shigei,d004
20121,Oldrich,Bazelow,d003
20148,Ibibia,Polupanov,d007
20159,Isamu,Valiente,d004
20169,Gil,Zuberek,d005
20170,Emdad,Himler,d001
20170,Emdad,Himler,d007
20171,Kazuhira,Murtha,d004
20181,Thodoros,Wegerle,d001
20181,Thodoros,Wegerle,d007
20186,Jianhua,Narahari,d004
20189,Mark,Nanard,d004
20189,Mark,Nanard,d009
20218,Ioana,Gihr,d004
20218,Ioana,Gihr,d006
20222,Baziley,Rettelbach,d001
20245,Halsur,Fujisawa,d005
20251,Cristinel,Unno,d005
20259,Yannik,Bratten,d006
20265,Amalendu,Willoner,d004
20266,Ekawit,Kakkad,d007
20284,Monique,Parascandalo,d005
20305,Gou,Birnbaum,d001
20305,Gou,Birnbaum,d007
20316,Kellie,Krybus,d009
20325,Katsuyuki,England,d007
20334,Miquel,Frijda,d005
20336,Magy,Wolniewicz,d004
20339,Masami,Jumpertz,d005
20346,Jeong,Antonakopoulos,d004
20358,Arve,Peir,d004
20367,Bernt,Takanami,d005
20368,Denis,Samarati,d009
20392,Terresa,Sidje,d005
20402,Szabolcs,Shrader,d004
20403,Rildo,Reinhard,d006
20407,Pranas,Genther,d004
20408,Debatosh,Smailagic,d005
20425,True,Schapiro,d009
20435,Oguz,Homond,d007
20436,Rasiah,Kavraki,d002
20450,Abdelwaheb,Binkley,d005
20454,Nidapan,Gunderson,d005
20456,Sigeru,Highland,d005
20489,Boguslaw,Garrabrants,d005
20490,Soenke,Douceur,d005
20490,Soenke,Douceur,d009
20494,Lucien,Pagter,d007
20498,Suvo,Gini,d005
20528,Dines,Bednarek,d008
20530,Nevio,Katiyar,d005
20534,Rosita,Kalloufi,d007
20545,Woody,Chaudhury,d007
20548,Edwin,Bugrara,d003
20550,Koichi,Kabayashi,d005
20558,Toong,Panangaden,d003
20585,Bernd,Butterworth,d005
20586,Akeel,Clouatre,d004
20602,Martins,Dratva,d004
20602,Martins,Dratva,d006
20606,Marjo,Speer,d009
20621,Arumugam,Navazio,d007
20624,Xiong,Nanard,d005
20625,Uno,Cusworth,d004
20626,Hercules,Varman,d004
20631,Masaki,Heiserman,d004
20635,Fumino,Baja,d004
20636,Hsiangchu,Collavizza,d002
20651,Alexius,Vickson,d005
20666,Shushma,Linares,d005
20674,Maria,Avouris,d001
20693,Yefim,Flasterstein,d005
20708,Aemilian,Arlazarov,d007
20716,Nikolaos,Basart,d003
20728,Billie,Sessa,d007
20751,Nitsan,Zyda,d001
20755,Jungsoon,Szilard,d004
20757,Ingemar,Taubman,d004
20765,Steve,Viele,d007
20766,Chenyi,Conry,d006
20793,Pranav,Luft,d005
20794,Shaz,Rathonyi,d004
20794,Shaz,Rathonyi,d005
20813,Srinidhi,Sinicrope,d007
20820,Otilia,DeMori,d004
20828,Brewster,Sewelson,d003
20836,Jingling,Alameldin,d007
20857,Jinxi,Werthner,d008
20860,Szabolcs,Michaels,d006
20881,Duangkaew,Hainaut,d004
20903,Yagil,Kemmerer,d005
20923,Menkae,Miara,d007
20929,Along,Hebden,d004
20958,Ashish,Eiron,d005
20964,Clyde,Erez,d007
20965,Tadanori,Bahl,d004
20965,Tadanori,Bahl,d006
20968,Nimmagadda,Rijsenbrij,d005
20974,Hisao,Yavatkar,d001
20974,Hisao,Yavatkar,d007
20979,Pradeep,Kumaresan,d007
20987,Domenick,Rabejac,d003
21007,Christfried,Junet,d007
21011,Demin,Zedlitz,d004
21019,Oksana,Brodie,d003
21037,Kensei,Casley,d003
21044,Mack,Rajala,d004
21054,Saeko,Sichman,d004
21078,Shaw,Bolotov,d004
21092,Chikara,Montresor,d006
21109,Lech,Chenoweth,d005
21110,Shaowei,Solares,d007
21127,Ziyad,Coorg,d004
21133,Carrsten,Brizzi,d001
21133,Carrsten,Brizzi,d007
21138,Niteen,Haraldson,d007
21143,Mayumi,Hennings,d007
21157,Jouko,Demos,d006
21161,Irena,Moffat,d003
21165,Mingdong,Pfau,d005
21171,Emdad,Bressoud,d009
21192,Sajjad,Krohm,d004
21192,Sajjad,Krohm,d005
21206,Krisda,Walstra,d004
21210,Yechiam,Gelosh,d004
21214,Weiru,Angelov,d005
21229,Vasilis,Collavizza,d005
21239,Krister,Chinin,d008
21251,Fatemeh,Riexinger,d005
21255,Jaewon,Baba,d008
21275,Waiman,Suppi,d001
21275,Waiman,Suppi,d003
21288,Nechama,Wendorf,d005
21312,Mani,Bahi,d005
21321,Laurentiu,Raney,d004
21321,Laurentiu,Raney,d005
21336,Satosi,Veccia,d004
21347,Francesca,Ghalwash,d009
21361,Shooichi,Lally,d007
21363,Katsuyuki,Theuretzbacher,d006
21373,Gonzalo,Awdeh,d004
21391,Zijian,Pagter,d004
21391,Zijian,Pagter,d006
21396,Shaw,Manderick,d005
21402,Guadalupe,Gecsei,d005
21409,Hongzhu,Yoshimura,d007
21413,Laurentiu,Sherertz,d007
21421,Avishai,Yoshizawa,d002
21421,Avishai,Yoshizawa,d007
21432,Kerhong,Weisert,d007
21444,Caolyn,Cronan,d006
21454,Zsolt,Pocchiola,d009
21470,Kousuke,Botman,d002
21470,Kousuke,Botman,d003
21479,Jeane,Kuszyk,d004
21479,Jeane,Kuszyk,d006
21505,Etsuo,Delaune,d006
21507,Mansur,Benzmuller,d002
21512,Pohua,Gornas,d004
21518,Minghong,Slaats,d009
21523,Eldridge,Lores,d005
21527,DeForest,Yurov,d004
21542,Miomir,Sherertz,d007
21547,Fatemeh,Crooks,d005
21548,Maren,Gimbel,d005
21555,Uinam,Biron,d004
21555,Uinam,Biron,d005
21566,Angel,Demos,d007
21580,Debatosh,Morton,d005
21583,Elliott,Fasbender,d009
21585,Shalesh,Gelosh,d004
21588,Licheng,Masamoto,d007
21609,Sibyl,Pappas,d007
21609,Sibyl,Pappas,d009
21612,Martial,Bardell,d007
21615,Shirish,Morrey,d004
21636,Munir,Erde,d009
21639,Caolyn,Domenig,d005
21642,Shaz,Erman,d005
21643,Yuuichi,Maksimenko,d005
21646,Gila,Guardalben,d006
21648,Mayuko,Fandrianto,d007
21660,Kwan,Casperson,d004
21663,Eberhardt,Serra,d005
21666,Remzi,Kroon,d006
21674,Kannan,Naumovich,d005
21675,Vishu,Genin,d004
21677,Zhensheng,Kavvadias,d009
21683,Jiang,Velasco,d007
21683,Jiang,Velasco,d009
21686,Kinh,Jansch,d004
21692,Reinhard,Hitomi,d004
21693,Palash,Schurmann,d001
21693,Palash,Schurmann,d007
21697,Billur,Luke,d007
21704,Xiaobin,Chorvat,d004
21705,Aleksandar,Luon,d007
21708,Angel,Lichtner,d004
21713,Guther,Boreale,d002
21741,Muneo,Raoux,d004
21751,Uinam,Savasere,d005
21754,Kenroku,Jonsson,d005
21758,Susumu,Picht,d007
21758,Susumu,Picht,d009
21767,Supot,Lieblein,d009
21783,Domenick,Qiwen,d004
21783,Domenick,Qiwen,d009
21808,Arra,Bharadwaj,d003
21820,Sanjay,Khasidashvili,d007
21832,Suzette,Vecchio,d002
21835,Mang,Luck,d005
21844,Feipei,Birta,d008
21848,Atreyi,Zhang,d006
21851,Falguni,Budinsky,d001
21859,Padma,Swen,d005
21877,Brigham,Biran,d005
21894,Marke,Yemenis,d008
21897,Sampalli,Kavanagh,d001
21897,Sampalli,Kavanagh,d007
21908,Fen,Parfitt,d005
21920,Naftali,Schneeberger,d005
21926,Boguslaw,Aloisi,d004
21980,Gen,Miyakawa,d007
21984,Martine,Lemarechal,d008
21987,Dipankar,Fontet,d002
21987,Dipankar,Fontet,d007
21994,Lech,Babb,d007
22008,Karlis,Ferretti,d008
22012,DeForest,Armand,d005
22023,Mart,Vidya,d007
22023,Mart,Vidya,d009
22024,Weidon,Flexer,d005
22030,Lokesh,Hockney,d001
22054,Ottavia,Benveniste,d003
22066,Nakhoon,Roison,d004
22072,Kasturi,Pettit,d005
22081,Constantine,Baar,d004
22095,Breannda,Schlumberger,d007
22100,Vishwani,Spataro,d001
22100,Vishwani,Spataro,d009
22111,Rasiah,Felcyn,d007
22121,Saeed,Pfau,d008
22133,Annemarie,Bernardeschi,d003
22135,Guiseppe,Nyrup,d001
22136,Naftali,Thiran,d007
22140,Susanne,Reghbati,d007
22146,Volkmar,Suermann,d004
22146,Volkmar,Suermann,d006
22150,Kristina,Zweizig,d007
22165,Alenka,Emiris,d002
22179,Rosine,Garnick,d007
22180,Iara,Luef,d005
22190,Berry,Perna,d004
22210,Christoph,Pouyioutas,d002
22216,Thodoros,Cooley,d006
22224,Brendon,Rohrbach,d002
22226,Bangqing,Vigier,d002
22234,Arno,Narwekar,d005
22255,Kristian,Merel,d005
22263,Xiahua,Claffy,d008
22265,Yonghong,Claffy,d004
22269,Berto,Reeken,d002
22271,Sampalli,Kushnir,d004
22282,Shaz,Streit,d008
22292,Ekawit,Bernardinello,d008
22303,Garnik,Lortz,d004
22309,Lena,Liedekerke,d004
22325,Susanta,Hebden,d003
22326,Mani,Skafidas,d007
22332,Rosine,Hebden,d009
22337,Leszek,Picci,d009
22367,Terresa,Barinka,d004
22370,Aloys,Oxenboll,d007
22372,Mitchel,Bugrara,d005
22374,Soenke,Klassen,d007
22375,Snehasis,Kulisch,d005
22381,Uma,Openshaw,d007
22405,Gritta,Parveen,d007
22416,Feiyu,Syrotiuk,d003
22424,Krister,Engelmann,d004
22429,Franziska,Terekhov,d005
22437,Xiaoqiu,Orsini,d005
22440,Odinaldo,Restivo,d003
22443,Mari,Baja,d004
22480,Boaz,Mikschl,d001
22482,Perla,Parascandalo,d004
22496,Yongqiao,Yavatkar,d004
22509,Zejun,Shumilov,d004
22511,Sadun,Isard,d006
22520,Mokhtar,Ranka,d005
22536,Sukumar,Andreotta,d005
22536,Sukumar,Andreotta,d006
22549,Reinhard,Michaels,d009
22557,Abdulla,Luon,d007
22593,Danae,Jeansoulin,d007
22596,Slavian,Wegerle,d005
22601,Shigenori,Staelin,d003
22609,Zvonko,Baalen,d007
22617,Uli,Tibblin,d004
22620,Terresa,Dusink,d008
22623,Tommaso,Champarnaud,d004
22623,Tommaso,Champarnaud,d009
22625,Weicheng,Pleszkun,d004
22649,Reuven,Driscoll,d005
22663,Bokyung,Fargier,d004
22663,Bokyung,Fargier,d009
22682,Kristina,Ananiadou,d005
22691,Morris,Bottner,d007
22702,Faiza,Reeken,d005
22716,Sreekrishna,Waymire,d005
22720,Olivera,Gornas,d007
22726,Steve,Shanbhogue,d001
22728,Makato,Codenie,d007
22730,Premal,Basart,d008
22735,Paddy,Diderrich,d004
22744,Berna,Spelt,d006
22749,Snehasis,Famili,d005
22749,Snehasis,Famili,d008
22753,Yoshinari,Khalil,d006
22755,Marla,Albarhamtoshy,d002
22758,Mabry,Rijckaert,d007
22766,Yishay,Jumpertz,d005
22772,Sandeepan,McClurg,d009
22776,Ekawit,Whitcomb,d001
22783,Takahiro,Beerel,d007
22783,Takahiro,Beerel,d009
22786,Moss,Usdin,d007
22788,Prasadram,Plumb,d009
22794,Adib,Schiper,d003
22809,Ziyad,Krupka,d004
22809,Ziyad,Krupka,d006
22812,Weiru,Kemmerer,d001
22833,Alassane,Plessier,d004
22838,Brendon,Markovitch,d005
22838,Brendon,Markovitch,d006
22854,Trygve,Koblitz,d008
22855,Shalesh,Thimonier,d005
22861,Susumu,Baja,d004
22863,Petter,Denna,d007
22873,Ebbe,Ashish,d007
22886,Gudjon,Templeman,d005
22886,Gudjon,Templeman,d008
22889,Edwin,Klassen,d006
22894,Muzhong,Casley,d007
22894,Muzhong,Casley,d009
22897,Weiru,Heering,d005
22904,Irene,Azulay,d004
22908,Eran,Bratsberg,d002
22910,Shawna,Cummings,d007
22917,Adas,Pfau,d005
22919,Georg,Skogmar,d005
22923,Kristof,Laventhal,d005
22924,Ziyad,Leslie,d006
22928,Sanjeeva,Angot,d004
22928,Sanjeeva,Angot,d005
22934,Parviz,Plumb,d007
22935,Toshimo,Foong,d006
22940,Shih,Isaac,d004
22947,Herbert,Schmiedel,d005
22953,Adhemar,Bashian,d009
22961,Hirochika,Masamoto,d004
22962,Nikolaos,Peek,d008
22987,Jeanna,Pehl,d004
22995,Ger,Stanfel,d004
23000,Arfst,Murillo,d003
23001,Akhilish,Irland,d006
23007,Hyuckchul,Spell,d005
23011,Suzette,Ferretti,d004
23023,Premsyl,Lenart,d005
23026,Junichi,Lortz,d005
23034,Josyula,Rosca,d005
23034,Josyula,Rosca,d008
23049,Zhenbing,Gurbaxani,d004
23052,Ayonca,Salinas,d002
23053,Radhakrishnan,Riefers,d004
23053,Radhakrishnan,Riefers,d009
23066,Shuho,Deville,d004
23068,Eldridge,Brlek,d005
23086,Nathan,Lemarechal,d005
23087,Nectarios,Bernini,d001
23092,Aris,Brookman,d004
23092,Aris,Brookman,d009
23095,Muneo,Woycyznski,d005
23104,Tadanori,Anido,d005
23119,Yaghout,Byoun,d009
23136,Narain,Skogmar,d004
23136,Narain,Skogmar,d006
23138,Pascal,Kaelbling,d005
23151,Ortrun,Lunt,d005
23157,Siddarth,Llado,d004
23159,Atilio,Esposito,d003
23172,Kazuhide,Birjandi,d008
23195,Mark,Ertl,d007
23196,Sahrah,Cheshire,d002
23197,Marjo,Ducloy,d005
23204,Adib,Lieblein,d009
23220,Christoper,Back,d006
23224,Nikolaos,Engelmann,d003
23225,Xuejia,Burnard,d003
23246,Muneo,Bhattacharjee,d002
23252,Dzung,Simkin,d005
23269,Aamer,Szmurlo,d005
23278,Hein,Morrey,d004
23290,Parviz,Papsdorf,d002
23290,Parviz,Papsdorf,d007
23300,Froduald,Schauser,d001
23300,Froduald,Schauser,d007
23314,Krassimir,Demizu,d007
23323,Siamak,Alvarado,d004
23330,Aloke,Cooley,d005
23342,Xinglin,Berendt,d005
23342,Xinglin,Berendt,d008
23347,Kwun,Rosaz,d005
23362,Youjian,Yurek,d007
23363,Jacqueline,Zeleznik,d003
23369,Khalil,Zykh,d002
